Date,Order_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Region
2017-03-20,US-2017-143770,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,2.0,119.0,0.0,East
2017-03-20,US-2017-143770,Xerox 1988,Office Supplies,2.0,30.98,0.0,East
2016-10-04,CA-2016-131296,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,2.0,119.69,30.0,East
2016-11-18,CA-2016-103464,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,5.0,119.0,0.0,West
2017-12-26,CA-2017-136238,Xerox 1959,Office Supplies,3.0,5.34,20.0,Central
2016-03-09,CA-2016-120803,Microsoft Sculpt Comfort Mouse,Technology,5.0,39.95,0.0,East
2016-02-16,CA-2016-134138,Hon Comfortask Task/Swivel Chairs,Furniture,2.0,113.98,0.0,East
2015-09-28,CA-2015-120915,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,6.0,48.92,0.0,East
2015-09-28,CA-2015-120915,Nortel Meridian M3904 Professional Digital phone,Technology,2.0,153.99,0.0,East
2015-11-02,CA-2015-168207,Contemporary Wood/Metal Frame,Furniture,6.0,16.16,0.0,West
2015-11-02,CA-2015-168207,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,7.0,16.78,20.0,West
2015-11-02,CA-2015-168207,Cardinal Holdit Business Card Pockets,Office Supplies,3.0,3.98,20.0,West
2015-11-02,CA-2015-168207,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,3.0,170.83,15.0,West
2016-07-31,CA-2016-144148,Laminate Occasional Tables,Furniture,7.0,123.3,20.0,West
2017-11-06,CA-2017-107174,Hon 5100 Series Wood Tables,Furniture,7.0,290.98,0.0,West
2017-11-06,CA-2017-107174,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,2.0,224.78,20.0,West
2017-11-06,CA-2017-107174,SanDisk Cruzer 64 GB USB Flash Drive,Technology,3.0,36.32,0.0,West
2016-02-14,CA-2016-146150,Panasonic KP-150 Electric Pencil Sharpener,Office Supplies,7.0,37.74,0.0,South
2014-07-09,CA-2014-114125,Avery 49,Office Supplies,1.0,2.88,0.0,West
2014-07-09,CA-2014-114125,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,6.0,6.98,20.0,West
2014-07-09,CA-2014-114125,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,4.0,5.98,0.0,West
2016-01-30,CA-2016-114944,Xerox 1943,Office Supplies,4.0,39.13,20.0,Central
2016-09-22,CA-2016-135965,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,6.0,21.39,0.0,East
2017-12-22,CA-2017-149699,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,5.0,94.99,0.0,West
2016-09-02,CA-2016-166429,Hewlett Packard 610 Color Digital Copier / Printer,Technology,2.0,499.99,0.0,West
2015-08-02,CA-2015-112767,Balt Split Level Computer Training Table,Furniture,4.0,69.38,50.0,West
2015-11-21,CA-2015-119879,"Bevis Oval Conference Table, Walnut",Furniture,8.0,156.59,40.0,East
2015-11-21,CA-2015-119879,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,5.0,22.19,40.0,East
2017-05-18,CA-2017-155642,Flat Face Poster Frame,Furniture,3.0,7.54,60.0,Central
2017-05-18,CA-2017-155642,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,1.0,1.89,60.0,Central
2017-07-23,US-2017-101721,Xerox 1909,Office Supplies,3.0,21.1,20.0,Central
2015-09-13,CA-2015-136728,Staple envelope,Office Supplies,1.0,7.82,20.0,Central
2015-09-13,CA-2015-136728,"Global Value Steno Chair, Gray",Furniture,4.0,42.52,30.0,Central
2016-12-10,CA-2016-127194,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Office Supplies,9.0,6.98,0.0,East
2015-10-02,CA-2015-140375,Xerox 202,Office Supplies,3.0,6.48,0.0,East
2015-10-02,CA-2015-140375,GBC Plastic Binding Combs,Office Supplies,1.0,7.38,0.0,East
2017-11-17,US-2017-155866,Xerox 1905,Office Supplies,6.0,6.48,0.0,East
2017-11-17,US-2017-155866,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,4.0,46.94,0.0,East
2015-11-30,CA-2015-141327,Avery Durable Binders,Office Supplies,7.0,0.86,70.0,South
2015-11-30,CA-2015-141327,Belkin 8 Outlet Surge Protector,Office Supplies,3.0,32.78,20.0,South
2015-11-30,CA-2015-141327,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,2.0,167.87,20.0,South
2015-12-06,CA-2015-136700,Spiral Phone Message Books with Labels by Adams,Office Supplies,2.0,4.48,0.0,West
2017-09-05,CA-2017-102736,Maxell LTO Ultrium - 800 GB,Technology,4.0,22.39,20.0,South
2017-09-05,CA-2017-102736,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,5.0,14.39,20.0,South
2017-09-05,CA-2017-102736,Xerox 220,Office Supplies,3.0,5.18,20.0,South
2017-04-24,CA-2017-125269,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,5.0,2.09,80.0,Central
2017-04-24,CA-2017-125269,Safco Industrial Wire Shelving System,Office Supplies,1.0,72.78,20.0,Central
2015-11-08,CA-2015-114811,Fellowes Desktop Hanging File Manager,Office Supplies,5.0,13.43,0.0,East
2015-11-08,CA-2015-114811,Mitel MiVoice 5330e IP Phone,Technology,2.0,274.99,0.0,East
2015-11-08,CA-2015-114811,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,3.0,3.94,0.0,East
2015-11-08,CA-2015-114811,Zebra ZM400 Thermal Label Printer,Technology,4.0,1160.95,0.0,East
2015-11-08,CA-2015-114811,Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,2.0,288.88,10.0,East
2015-04-26,CA-2015-122266,Bretford CR4500 Series Slim Rectangular Table,Furniture,1.0,191.52,45.0,South
2015-04-26,CA-2015-122266,Crayola Colored Pencils,Office Supplies,1.0,2.62,20.0,South
2015-09-20,CA-2015-141565,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,6.0,228.29,70.0,South
2015-09-20,CA-2015-141565,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,4.0,73.59,20.0,South
2017-09-07,CA-2017-128769,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,2.0,40.78,20.0,South
2016-11-07,CA-2016-116337,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,5.0,8.89,60.0,Central
2016-11-07,CA-2016-116337,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,3.0,104.7,20.0,Central
2015-09-25,CA-2015-120845,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,4.0,1.58,70.0,South
2015-09-25,CA-2015-120845,Advantus Motivational Note Cards,Office Supplies,1.0,10.48,20.0,South
2015-09-25,CA-2015-120845,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,1.0,2.47,70.0,South
2015-09-25,CA-2015-120845,Wilson Jones Custom Binder Spines & Labels,Office Supplies,2.0,1.63,70.0,South
2014-10-03,CA-2014-120775,Colored Push Pins,Office Supplies,3.0,1.45,20.0,Central
2014-10-03,CA-2014-120775,DAX Natural Wood-Tone Poster Frame,Furniture,3.0,10.59,60.0,Central
2014-10-03,CA-2014-120775,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,2.0,2.46,20.0,Central
2014-10-03,CA-2014-120775,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,3.0,0.6,80.0,Central
2014-10-03,CA-2014-120775,Sterling Rubber Bands by Alliance,Office Supplies,4.0,3.77,20.0,Central
2014-02-18,CA-2014-152905,Akro Stacking Bins,Office Supplies,2.0,6.31,20.0,Central
2016-06-12,CA-2016-104633,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,6.0,30.98,0.0,West
2016-06-12,CA-2016-104633,Xerox 228,Office Supplies,2.0,6.48,0.0,West
2017-11-01,CA-2017-104136,Xerox 1939,Office Supplies,10.0,18.97,0.0,East
2017-11-01,CA-2017-104136,Xerox 1893,Office Supplies,1.0,40.99,0.0,East
2016-04-04,CA-2016-123050,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,2.0,41.32,0.0,East
2016-04-04,CA-2016-123050,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,2.0,15.51,0.0,East
2016-04-04,CA-2016-123050,Logitech Trackman Marble Mouse,Technology,3.0,29.99,0.0,East
2016-06-30,CA-2016-162355,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,3.0,11.99,0.0,South
2016-06-30,CA-2016-162355,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,7.0,180.98,0.0,South
2014-09-22,CA-2014-158225,"File Shuttle II and Handi-File, Black",Office Supplies,5.0,33.89,0.0,West
2014-09-22,CA-2014-158225,Tennsco Commercial Shelving,Office Supplies,2.0,20.34,0.0,West
2017-05-01,CA-2017-102204,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,2.0,1.66,20.0,South
2017-05-01,CA-2017-102204,Bush Advantage Collection Racetrack Conference Table,Furniture,4.0,233.32,45.0,South
2017-05-01,CA-2017-102204,HON 5400 Series Task Chairs for Big and Tall,Furniture,5.0,560.78,20.0,South
2017-10-20,CA-2017-103065,Woodgrain Magazine Files by Perma,Office Supplies,2.0,2.38,20.0,South
2017-10-20,CA-2017-103065,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,1.0,6.67,20.0,South
2017-10-20,CA-2017-103065,Prang Drawing Pencil Set,Office Supplies,2.0,2.22,20.0,South
2017-10-20,CA-2017-103065,DAX Wood Document Frame.,Furniture,4.0,10.98,20.0,South
2014-09-01,CA-2014-109855,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,2.0,11.87,20.0,East
2014-09-01,CA-2014-109855,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,3.0,119.0,0.0,East
2014-08-12,CA-2014-109897,BlackBerry Q10,Technology,8.0,100.79,20.0,West
2014-08-12,CA-2014-109897,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,3.0,28.48,0.0,West
2014-08-19,US-2014-143581,Space Solutions HD Industrial Steel Shelving.,Office Supplies,3.0,114.97,0.0,South
2015-05-10,CA-2015-129217,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,5.0,14.19,80.0,Central
2015-05-10,CA-2015-129217,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,2.0,18.39,20.0,Central
2016-05-10,CA-2016-133816,ClearOne CHATAttach 160 - speaker phone,Technology,2.0,371.99,40.0,East
2015-03-05,CA-2015-140221,"Performers Binder/Pad Holder, Black",Office Supplies,2.0,5.61,80.0,Central
2015-03-05,CA-2015-140221,Eldon Wave Desk Accessories,Furniture,2.0,2.36,60.0,Central
2015-03-05,CA-2015-140221,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,5.0,36.2,80.0,Central
2015-03-05,CA-2015-140221,"Companion Letter/Legal File, Black",Office Supplies,2.0,30.21,20.0,Central
2017-08-12,CA-2017-152310,Hewlett Packard 310 Color Digital Copier,Technology,1.0,299.99,0.0,West
2017-08-12,CA-2017-152310,Xerox 1937,Office Supplies,4.0,48.04,0.0,West
2017-08-12,CA-2017-152310,Grandstream GXP1160 VoIP phone,Technology,8.0,30.33,20.0,West
2017-08-12,CA-2017-152310,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,3.0,15.58,0.0,West
2017-08-12,CA-2017-152310,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,5.0,34.99,0.0,West
2017-08-12,CA-2017-152310,Avery Legal 4-Ring Binder,Office Supplies,6.0,16.78,20.0,West
2016-06-26,CA-2016-118101,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,9.0,40.99,0.0,Central
2016-06-26,CA-2016-118101,Insertable Tab Post Binder Dividers,Office Supplies,1.0,8.02,0.0,Central
2016-06-26,CA-2016-118101,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,4.0,42.76,0.0,Central
2016-12-15,CA-2016-100307,Xerox 1958,Office Supplies,3.0,6.48,0.0,South
2015-09-13,CA-2015-138457,Heavy-Duty E-Z-D Binders,Office Supplies,4.0,3.27,70.0,South
2014-12-30,CA-2014-131800,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,3.0,40.98,0.0,East
2014-12-30,CA-2014-131800,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,7.0,5.06,20.0,East
2014-04-29,CA-2014-118304,Square Credit Card Reader,Technology,2.0,9.99,0.0,East
2017-01-30,CA-2017-121790,Balt Split Level Computer Training Table,Furniture,1.0,69.38,50.0,Central
2017-01-30,CA-2017-121790,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,4.0,7.92,20.0,Central
2017-01-30,CA-2017-121790,Samsung Galaxy S4,Technology,4.0,500.79,20.0,Central
2017-01-30,CA-2017-121790,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,2.0,4.67,20.0,Central
2016-12-25,CA-2016-169670,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,8.0,320.38,10.0,East
2016-10-20,CA-2016-139549,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,4.0,96.78,20.0,West
2015-06-13,CA-2015-104059,Newell 320,Office Supplies,1.0,3.42,20.0,East
2017-06-30,CA-2017-164112,"Dual Level, Single-Width Filing Carts",Office Supplies,7.0,155.06,0.0,East
2015-06-26,CA-2015-143882,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,9.0,4.78,20.0,East
2016-02-21,US-2016-139262,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,3.0,1.25,70.0,South
2016-02-21,US-2016-139262,Avery Arch Ring Binders,Office Supplies,2.0,17.43,70.0,South
2016-02-21,US-2016-139262,Standard Rollaway File with Lock,Office Supplies,3.0,144.15,20.0,South
2017-04-22,CA-2017-146192,Tennsco Double-Tier Lockers,Office Supplies,3.0,225.02,0.0,South
2017-05-09,CA-2017-134810,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,3.0,21.74,20.0,South
2017-05-09,CA-2017-134810,Harbour Creations Steel Folding Chair,Furniture,3.0,69.0,20.0,South
2015-12-21,CA-2015-154284,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,2.0,300.26,30.0,Central
2015-12-21,CA-2015-154284,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,2.0,29.95,20.0,Central
2015-12-21,CA-2015-154284,Enermax Acrylux Wireless Keyboard,Technology,8.0,79.68,20.0,Central
2015-12-21,CA-2015-154284,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,3.0,17.25,60.0,Central
2014-08-12,CA-2014-156244,Xerox 229,Office Supplies,6.0,5.18,20.0,South
2014-08-12,CA-2014-156244,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,5.0,9.59,20.0,South
2014-08-12,CA-2014-156244,Maxell 4.7GB DVD-R,Technology,7.0,22.7,20.0,South
2014-08-12,CA-2014-156244,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,6.0,35.21,20.0,South
2014-08-12,CA-2014-156244,Acco Side-Punched Conventional Columnar Pads,Office Supplies,2.0,2.78,20.0,South
2014-08-12,CA-2014-156244,Avery 501,Office Supplies,1.0,2.95,20.0,South
2015-12-11,CA-2015-106362,GBC Plasticlear Binding Covers,Office Supplies,3.0,3.44,70.0,East
2017-11-03,US-2017-168802,Binder Posts,Office Supplies,4.0,4.59,20.0,West
2017-03-13,US-2017-146906,Panasonic KX T7736-B Digital phone,Technology,2.0,149.95,0.0,East
2016-05-30,CA-2016-166380,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,9.0,2.95,0.0,South
2016-05-30,CA-2016-166380,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,2.0,55.99,0.0,South
2015-07-05,US-2015-158911,Stackable Trays,Furniture,2.0,2.46,20.0,South
2015-07-05,US-2015-158911,Avery 508,Office Supplies,3.0,3.93,20.0,South
2014-03-11,US-2014-103338,Economy #2 Pencils,Office Supplies,3.0,2.66,0.0,West
2015-04-20,CA-2015-109169,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,2.0,90.48,0.0,Central
2017-07-26,US-2017-167318,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,5.0,329.99,0.0,West
2017-07-26,US-2017-167318,"Global Airflow Leather Mesh Back Chair, Black",Furniture,3.0,120.78,20.0,West
2014-10-31,US-2014-120313,Motorola L804,Technology,2.0,36.79,20.0,West
2017-11-03,CA-2017-135419,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,4.0,121.59,20.0,West
2016-08-11,CA-2016-128671,Xerox 202,Office Supplies,5.0,6.48,0.0,Central
2016-08-11,CA-2016-128671,Avery Hanging File Binders,Office Supplies,7.0,5.98,0.0,Central
2016-08-11,CA-2016-128671,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,2.0,38.78,0.0,Central
2016-07-25,CA-2016-149335,Newell 325,Office Supplies,9.0,4.13,0.0,West
2014-03-01,CA-2014-168312,Recycled Steel Personal File for Hanging File Folders,Office Supplies,3.0,45.78,20.0,Central
2014-03-01,CA-2014-168312,Bevis Round Conference Room Tables and Bases,Furniture,3.0,125.5,30.0,Central
2017-01-26,US-2017-105935,Artistic Insta-Plaque,Furniture,4.0,15.68,0.0,South
2017-01-26,US-2017-105935,Samsung Galaxy Mega 6.3,Technology,7.0,419.99,0.0,South
2014-07-12,CA-2014-161508,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,3.0,170.79,30.0,Central
2014-07-12,CA-2014-161508,Stockwell Push Pins,Office Supplies,2.0,1.74,20.0,Central
2014-07-12,CA-2014-161508,Fluorescent Highlighters by Dixon,Office Supplies,7.0,3.18,20.0,Central
2014-07-12,CA-2014-161508,Xerox 195,Office Supplies,3.0,5.34,20.0,Central
2017-04-11,CA-2017-130904,Pencil and Crayon Sharpener,Office Supplies,1.0,1.75,20.0,South
2017-04-11,CA-2017-130904,Newell 321,Office Supplies,8.0,2.62,20.0,South
2017-11-13,CA-2017-133620,"Personal Folder Holder, Ebony",Office Supplies,1.0,11.21,0.0,East
2015-12-05,CA-2015-142937,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,2.0,22.52,20.0,Central
2016-09-26,US-2016-149790,Ibico Recycled Linen-Style Covers,Office Supplies,2.0,7.81,80.0,Central
2016-11-19,CA-2016-130778,Disposable Triple-Filter Dust Bags,Office Supplies,2.0,4.37,0.0,East
2016-11-19,CA-2016-130778,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,5.0,8.95,0.0,East
2017-09-08,CA-2017-144456,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,5.0,12.34,20.0,South
2017-09-08,CA-2017-144456,Samsung Rugby III,Technology,3.0,52.79,20.0,South
2017-07-21,CA-2017-103478,Avery Poly Binder Pockets,Office Supplies,4.0,0.72,80.0,Central
2017-07-21,CA-2017-103478,Catalog Binders with Expanding Posts,Office Supplies,7.0,13.46,80.0,Central
2017-10-06,CA-2017-118577,Xerox 1886,Office Supplies,3.0,47.9,0.0,East
2017-10-06,CA-2017-118577,Xerox 217,Office Supplies,1.0,6.48,0.0,East
2017-11-07,CA-2017-113572,Maxell CD-R Discs,Technology,4.0,1.97,0.0,East
2016-03-09,CA-2016-153269,"Personal Folder Holder, Ebony",Office Supplies,1.0,11.21,0.0,East
2016-03-09,CA-2016-153269,"Situations Contoured Folding Chairs, 4/Set",Furniture,5.0,70.98,0.0,East
2016-03-09,CA-2016-153269,Xerox 193,Office Supplies,3.0,5.98,0.0,East
2016-03-09,CA-2016-153269,GBC Binding covers,Office Supplies,4.0,12.95,0.0,East
2017-05-13,CA-2017-161655,GBC Twin Loop Wire Binding Elements,Office Supplies,9.0,33.28,0.0,East
2016-07-02,CA-2016-101469,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,2.0,3.85,0.0,South
2014-12-27,CA-2014-153087,Xerox 1983,Office Supplies,4.0,5.98,0.0,South
2014-12-27,CA-2014-153087,Enermax Acrylux Wireless Keyboard,Technology,5.0,99.6,0.0,South
2017-04-13,CA-2017-135076,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,6.0,72.78,20.0,West
2014-11-14,CA-2014-161634,Xerox 192,Office Supplies,5.0,6.48,0.0,South
2017-06-11,CA-2017-141481,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,3.0,20.48,0.0,West
2016-11-25,CA-2016-132549,Sterilite Officeware Hinged File Box,Office Supplies,7.0,10.48,0.0,South
2014-03-21,US-2014-155544,Avery 505,Office Supplies,5.0,11.84,20.0,South
2014-03-21,US-2014-155544,DAX Wood Document Frame,Furniture,3.0,10.98,20.0,South
2014-03-21,US-2014-155544,Global Highback Leather Tilter in Burgundy,Furniture,3.0,72.79,20.0,South
2015-04-30,US-2015-115238,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,5.0,6.28,0.0,East
2015-04-30,US-2015-115238,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,1.0,9.48,0.0,East
2015-04-30,US-2015-115238,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,10.0,20.95,0.0,East
2015-04-30,US-2015-115238,"Eldon Imàge Series Desk Accessories, Clear",Furniture,5.0,4.86,0.0,East
2015-04-30,US-2015-115238,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,1.0,6.48,0.0,East
2017-05-03,CA-2017-132199,"Career Cubicle Clock, 8 1/4"", Black",Furniture,2.0,16.22,20.0,East
2017-05-03,CA-2017-132199,Wilson Jones Legal Size Ring Binders,Office Supplies,4.0,6.6,70.0,East
2017-05-03,CA-2017-132199,Bevis 36 x 72 Conference Tables,Furniture,5.0,74.69,40.0,East
2017-05-03,CA-2017-132199,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,5.0,12.84,70.0,East
2017-05-03,CA-2017-132199,Advantus Plastic Paper Clips,Office Supplies,2.0,4.0,20.0,East
2016-08-26,CA-2016-163174,Deflect-o Glass Clear Studded Chair Mats,Furniture,3.0,62.18,0.0,South
2014-04-11,CA-2014-110555,Eldon Simplefile Box Office,Office Supplies,7.0,12.44,0.0,West
2014-04-11,CA-2014-110555,AT&T SB67148 SynJ,Technology,2.0,52.79,20.0,West
2014-04-11,CA-2014-110555,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,6.0,36.24,0.0,West
2017-01-02,CA-2017-147207,Newell 319,Office Supplies,2.0,15.87,20.0,Central
2017-01-02,CA-2017-147207,Hoover Commercial SteamVac,Office Supplies,2.0,2.72,80.0,Central
2017-01-02,CA-2017-147207,"Bevis Oval Conference Table, Walnut",Furniture,5.0,182.69,30.0,Central
2017-01-02,CA-2017-147207,"Dual Level, Single-Width Filing Carts",Office Supplies,3.0,124.05,20.0,Central
2017-04-28,CA-2017-137631,Samsung Galaxy S4 Mini,Technology,2.0,375.99,20.0,South
